COMPRODUCT,COMPRODUCT-15788,2024-10-01 18:10:15.067000-05:00,status,QA Testing,PO Validation,47 days 03:10:29.060000
COMPRODUCT,COMPRODUCT-15788,2024-11-12 09:32:49.257288-05:00,,PO Validation,Active,41 days 15:22:34.190288
COMPRODUCT,COMPRODUCT-15786,2023-12-01 16:29:08.387000-06:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-15786,2023-12-01 16:29:20.747000-06:00,status,In Development,Ready for Development,0 days 00:00:12.360000
COMPRODUCT,COMPRODUCT-15786,2024-04-23 18:21:50.170000-05:00,status,Ready for Development,In Development,144 days 00:52:29.423000
COMPRODUCT,COMPRODUCT-15786,2024-05-13 17:14:32.540000-05:00,status,In Development,On Hold,19 days 22:52:42.370000
COMPRODUCT,COMPRODUCT-15786,2024-05-22 10:24:55.730000-05:00,status,On Hold,In Development,8 days 17:10:23.190000
COMPRODUCT,COMPRODUCT-15786,2024-06-05 17:03:51.143000-05:00,status,In Development,On Hold,14 days 06:38:55.413000
COMPRODUCT,COMPRODUCT-15786,2024-06-06 04:51:20.747000-05:00,status,On Hold,Ready for Production,0 days 11:47:29.604000
COMPRODUCT,COMPRODUCT-15786,2024-06-20 13:24:06.977000-05:00,status,Ready for Production,On Hold,14 days 08:32:46.230000
COMPRODUCT,COMPRODUCT-15786,2024-06-20 16:16:22.047000-05:00,status,On Hold,In Development,0 days 02:52:15.070000
COMPRODUCT,COMPRODUCT-15786,2024-08-01 13:49:45.050000-05:00,status,In Development,On Hold,41 days 21:33:23.003000
COMPRODUCT,COMPRODUCT-15786,2024-11-12 09:32:49.266813-05:00,,On Hold,Active,102 days 19:43:04.216813
COMPRODUCT,COMPRODUCT-15784,2023-12-27 08:20:54.673000-06:00,status,New,Ready for Development,
COMPRODUCT,COMPRODUCT-15784,2024-04-23 18:21:38.783000-05:00,status,Ready for Development,In Development,118 days 09:00:44.110000
COMPRODUCT,COMPRODUCT-15784,2024-05-10 17:17:46.227000-05:00,status,In Development,On Hold,16 days 22:56:07.444000
COMPRODUCT,COMPRODUCT-15784,2024-05-22 10:25:16.373000-05:00,status,On Hold,In Development,11 days 17:07:30.146000
COMPRODUCT,COMPRODUCT-15784,2024-06-04 07:56:22.967000-05:00,status,In Development,Ready for Production,12 days 21:31:06.594000
COMPRODUCT,COMPRODUCT-15784,2024-06-20 16:14:54.527000-05:00,status,Ready for Production,On Hold,16 days 08:18:31.560000
COMPRODUCT,COMPRODUCT-15784,2024-08-21 12:46:29.357000-05:00,status,On Hold,In Development,61 days 20:31:34.830000
COMPRODUCT,COMPRODUCT-15784,2024-08-22 17:10:38.627000-05:00,status,In Development,On Hold,1 days 04:24:09.270000
COMPRODUCT,COMPRODUCT-15784,2024-11-12 09:32:49.277232-05:00,,On Hold,Active,81 days 16:22:10.650232
COMPRODUCT,COMPRODUCT-15782,2023-12-27 08:38:02.047000-06:00,status,New,Ready for Development,
COMPRODUCT,COMPRODUCT-15782,2023-12-27 08:38:15.763000-06:00,status,Ready for Development,New,0 days 00:00:13.716000
COMPRODUCT,COMPRODUCT-15782,2023-12-27 13:58:49.013000-06:00,status,New,Ready for Development,0 days 05:20:33.250000
COMPRODUCT,COMPRODUCT-15782,2024-04-23 18:22:09.327000-05:00,status,Ready for Development,In Development,118 days 03:23:20.314000
COMPRODUCT,COMPRODUCT-15782,2024-08-21 12:43:43.080000-05:00,status,In Development,On Hold,119 days 18:21:33.753000
COMPRODUCT,COMPRODUCT-15782,2024-11-12 09:32:49.288080-05:00,,On Hold,Active,82 days 20:49:06.208080
COMPRODUCT,COMPRODUCT-15778,2023-12-27 08:19:41.343000-06:00,status,New,Ready for Development,
COMPRODUCT,COMPRODUCT-15778,2024-04-23 18:21:17.177000-05:00,status,Ready for Development,In Development,118 days 09:01:35.834000
COMPRODUCT,COMPRODUCT-15778,2024-05-09 16:42:16.733000-05:00,status,In Development,On Hold,15 days 22:20:59.556000
COMPRODUCT,COMPRODUCT-15778,2024-05-22 10:25:35.450000-05:00,status,On Hold,In Development,12 days 17:43:18.717000
COMPRODUCT,COMPRODUCT-15778,2024-06-05 14:35:25.017000-05:00,status,In Development,On Hold,14 days 04:09:49.567000
COMPRODUCT,COMPRODUCT-15778,2024-11-12 09:32:49.297381-05:00,,On Hold,Active,159 days 18:57:24.280381
COMPRODUCT,COMPRODUCT-15529,2024-01-17 03:35:55.607000-06:00,status,New,FA Grooming,
COMPRODUCT,COMPRODUCT-15529,2024-02-14 02:31:57.133000-06:00,status,FA Grooming,In Development,27 days 22:56:01.526000
COMPRODUCT,COMPRODUCT-15529,2024-02-14 08:03:47.170000-06:00,status,In Development,Ready for Development,0 days 05:31:50.037000
COMPRODUCT,COMPRODUCT-15529,2024-03-08 08:04:13.850000-06:00,status,Ready for Development,In Development,23 days 00:00:26.680000
COMPRODUCT,COMPRODUCT-15529,2024-03-21 01:35:31.853000-05:00,status,In Development,Future Test Cases,12 days 16:31:18.003000
COMPRODUCT,COMPRODUCT-15529,2024-05-29 04:27:23.753000-05:00,status,Future Test Cases,In Development,69 days 02:51:51.900000
COMPRODUCT,COMPRODUCT-15529,2024-05-30 07:58:45.193000-05:00,status,In Development,Future Test Cases,1 days 03:31:21.440000
COMPRODUCT,COMPRODUCT-15529,2024-07-02 06:36:54.987000-05:00,status,Future Test Cases,In Development,32 days 22:38:09.794000
COMPRODUCT,COMPRODUCT-15529,2024-07-03 06:08:44.087000-05:00,status,In Development,Code Review,0 days 23:31:49.100000
COMPRODUCT,COMPRODUCT-15529,2024-07-05 05:17:44.660000-05:00,status,Code Review,QA Testing,1 days 23:09:00.573000
COMPRODUCT,COMPRODUCT-15529,2024-07-18 07:18:10.250000-05:00,status,QA Testing,On Hold,13 days 02:00:25.590000
COMPRODUCT,COMPRODUCT-15529,2024-07-29 11:31:05.113000-05:00,status,On Hold,QA Testing,11 days 04:12:54.863000
COMPRODUCT,COMPRODUCT-15529,2024-07-31 04:39:02.307000-05:00,status,QA Testing,On Hold,1 days 17:07:57.194000
COMPRODUCT,COMPRODUCT-15529,2024-08-19 08:44:07.207000-05:00,status,On Hold,QA Testing,19 days 04:05:04.900000
COMPRODUCT,COMPRODUCT-15529,2024-08-20 08:22:18.870000-05:00,status,QA Testing,On Hold,0 days 23:38:11.663000
COMPRODUCT,COMPRODUCT-15529,2024-08-21 07:19:05.263000-05:00,status,On Hold,QA Testing,0 days 22:56:46.393000
COMPRODUCT,COMPRODUCT-15529,2024-08-21 07:42:15.323000-05:00,status,QA Testing,PO Validation,0 days 00:23:10.060000
COMPRODUCT,COMPRODUCT-15529,2024-10-24 03:53:41.810000-05:00,status,PO Validation,Ready for Production,63 days 20:11:26.487000
COMPRODUCT,COMPRODUCT-15529,2024-11-12 09:32:49.305882-05:00,,Ready for Production,Active,19 days 05:39:07.495882
COMPRODUCT,COMPRODUCT-15362,2023-09-18 23:23:36.347000-05:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-15362,2023-10-23 09:39:55.317000-05:00,status,In Development,Ready for Development,34 days 10:16:18.970000
COMPRODUCT,COMPRODUCT-15362,2023-12-07 10:12:32.333000-06:00,status,Ready for Development,New,45 days 01:32:37.016000
COMPRODUCT,COMPRODUCT-15362,2024-07-21 22:50:02.517000-05:00,status,New,Ready for Development,227 days 11:37:30.184000
COMPRODUCT,COMPRODUCT-15362,2024-07-23 08:06:11.143000-05:00,status,Ready for Development,In Development,1 days 09:16:08.626000
COMPRODUCT,COMPRODUCT-15362,2024-10-31 08:05:47.970000-05:00,status,In Development,Code Review,99 days 23:59:36.827000
COMPRODUCT,COMPRODUCT-15362,2024-11-12 09:32:49.317899-05:00,,Code Review,Active,12 days 01:27:01.347899
COMPRODUCT,COMPRODUCT-15001,2022-10-24 15:50:53.017000-05:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-15001,2022-11-01 10:00:40.643000-05:00,status,In Development,Code Review,7 days 18:09:47.626000
COMPRODUCT,COMPRODUCT-15001,2022-11-01 10:58:03.783000-05:00,status,Code Review,QA Testing,0 days 00:57:23.140000
COMPRODUCT,COMPRODUCT-15001,2022-11-07 09:09:09.933000-06:00,status,QA Testing,New,5 days 23:11:06.150000
COMPRODUCT,COMPRODUCT-15001,2022-11-07 09:09:28.310000-06:00,status,New,QA Testing,0 days 00:00:18.377000
COMPRODUCT,COMPRODUCT-15001,2022-11-11 01:46:40.477000-06:00,status,QA Testing,PO Validation,3 days 16:37:12.167000
COMPRODUCT,COMPRODUCT-15001,2022-11-16 07:06:10.463000-06:00,status,PO Validation,Closed,5 days 05:19:29.986000
COMPRODUCT,COMPRODUCT-15001,2024-11-12 09:32:49.329629-05:00,,Closed,Active,727 days 01:26:38.866629
COMPRODUCT,COMPRODUCT-14555,2022-07-26 09:57:05.293000-05:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-14555,2022-07-26 15:11:44.880000-05:00,status,In Development,Code Review,0 days 05:14:39.587000
COMPRODUCT,COMPRODUCT-14555,2022-07-26 15:16:36.997000-05:00,status,Code Review,QA Testing,0 days 00:04:52.117000
COMPRODUCT,COMPRODUCT-14555,2022-07-28 12:27:45.860000-05:00,status,QA Testing,PO Validation,1 days 21:11:08.863000
COMPRODUCT,COMPRODUCT-14555,2022-07-28 12:27:48.757000-05:00,status,PO Validation,Closed,0 days 00:00:02.897000
COMPRODUCT,COMPRODUCT-14555,2024-11-12 09:32:49.340608-05:00,,Closed,Active,837 days 21:05:00.583608
COMPRODUCT,COMPRODUCT-14368,2024-01-02 06:46:16.027000-06:00,status,New,Ready for Development,
COMPRODUCT,COMPRODUCT-14368,2024-01-03 21:12:40.507000-06:00,status,Ready for Development,New,1 days 14:26:24.480000
COMPRODUCT,COMPRODUCT-14368,2024-01-09 08:05:29.517000-06:00,status,New,Ready for Development,5 days 10:52:49.010000
COMPRODUCT,COMPRODUCT-14368,2024-01-10 00:42:12.360000-06:00,status,Ready for Development,In Development,0 days 16:36:42.843000
COMPRODUCT,COMPRODUCT-14368,2024-01-12 03:32:45.560000-06:00,status,In Development,Code Review,2 days 02:50:33.200000
COMPRODUCT,COMPRODUCT-14368,2024-01-14 23:49:50.440000-06:00,status,Code Review,QA Testing,2 days 20:17:04.880000
COMPRODUCT,COMPRODUCT-14368,2024-10-24 04:40:58.577000-05:00,status,QA Testing,Ready for Production,283 days 03:51:08.137000
COMPRODUCT,COMPRODUCT-14368,2024-10-24 04:41:06.050000-05:00,status,Ready for Production,Closed,0 days 00:00:07.473000
COMPRODUCT,COMPRODUCT-14368,2024-11-12 09:32:49.349109-05:00,,Closed,Active,19 days 04:51:43.299109
COMPRODUCT,COMPRODUCT-14366,2022-08-22 17:02:44.233000-05:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-14366,2023-05-25 09:02:10.320000-05:00,status,In Development,New,275 days 15:59:26.087000
COMPRODUCT,COMPRODUCT-14366,2024-11-12 09:32:49.360759-05:00,,New,Active,537 days 00:30:39.040759
COMPRODUCT,COMPRODUCT-14118,2024-10-24 04:31:04.620000-05:00,status,New,Closed,
COMPRODUCT,COMPRODUCT-14118,2024-11-12 09:32:49.370022-05:00,,Closed,Active,19 days 05:01:44.750022
COMPRODUCT,COMPRODUCT-14039,2022-04-19 16:45:39.370000-05:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-14039,2022-04-25 06:31:13.383000-05:00,status,In Development,PO Grooming,5 days 13:45:34.013000
COMPRODUCT,COMPRODUCT-14039,2023-11-20 09:44:56.320000-06:00,status,PO Grooming,New,574 days 04:13:42.937000
COMPRODUCT,COMPRODUCT-14039,2024-10-24 04:25:59.373000-05:00,status,New,Closed,338 days 17:41:03.053000
COMPRODUCT,COMPRODUCT-14039,2024-11-12 09:32:49.379453-05:00,,Closed,Active,19 days 05:06:50.006453
COMPRODUCT,COMPRODUCT-14034,2023-03-14 08:04:04.970000-05:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-14034,2023-04-03 18:39:36.110000-05:00,status,In Development,Code Review,20 days 10:35:31.140000
COMPRODUCT,COMPRODUCT-14034,2023-04-12 11:52:31.600000-05:00,status,Code Review,QA Testing,8 days 17:12:55.490000
COMPRODUCT,COMPRODUCT-14034,2024-10-24 04:23:40.157000-05:00,status,QA Testing,Closed,560 days 16:31:08.557000
COMPRODUCT,COMPRODUCT-14034,2024-11-12 09:32:49.391652-05:00,,Closed,Active,19 days 05:09:09.234652
COMPRODUCT,COMPRODUCT-13697,2024-06-12 03:35:25.557000-05:00,status,New,Ready for Development,
COMPRODUCT,COMPRODUCT-13697,2024-06-12 05:09:43.637000-05:00,status,Ready for Development,In Development,0 days 01:34:18.080000
COMPRODUCT,COMPRODUCT-13697,2024-10-25 07:54:03.053000-05:00,status,In Development,FA Grooming,135 days 02:44:19.416000
COMPRODUCT,COMPRODUCT-13697,2024-11-12 09:32:49.401998-05:00,,FA Grooming,Active,18 days 01:38:46.348998
COMPRODUCT,COMPRODUCT-13606,2021-12-22 11:10:15.770000-06:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-13606,2023-11-15 07:59:06.793000-06:00,status,In Development,Ready for Development,692 days 20:48:51.023000
COMPRODUCT,COMPRODUCT-13606,2024-05-17 11:58:47.763000-05:00,status,Ready for Development,Closed,184 days 02:59:40.970000
COMPRODUCT,COMPRODUCT-13606,2024-11-12 09:32:49.412236-05:00,,Closed,Active,178 days 21:34:01.649236
COMPRODUCT,COMPRODUCT-13510,2021-11-10 18:47:27.353000-06:00,status,New,In Development,
COMPRODUCT,COMPRODUCT-13510,2023-11-15 07:58:02.030000-06:00,status,In Development,Ready for Development,734 days 13:10:34.677000
COMPRODUCT,COMPRODUCT-13510,2024-05-17 11:58:18.847000-05:00,status,Ready for Development,Closed,184 days 03:00:16.817000
COMPRODUCT,COMPRODUCT-13510,2024-11-12 09:32:49.420423-05:00,,Closed,Active,178 days 21:34:30.573423
AWFM,AWFM-1379,2024-11-12 09:32:51.944952-05:00,,To Do,Active,
AWFM,AWFM-1376,2024-10-28 00:05:51.730000-05:00,status,To Do,Done,
AWFM,AWFM-1375,2024-11-12 09:32:51.963085-05:00,,To Do,Active,
AWFM,AWFM-1365,2024-11-12 09:32:51.974118-05:00,,To Do,Active,
AWFM,AWFM-1364,2024-11-03 22:39:23.567000-06:00,status,To Do,Backlog,
AWFM,AWFM-1364,2024-11-07 22:48:37.457000-06:00,status,Backlog,Done,4 days 00:09:13.890000
AWFM,AWFM-1362,2024-11-12 09:32:51.990131-05:00,,To Do,Active,
AWFM,AWFM-1360,2024-10-13 23:42:43.760000-05:00,status,To Do,Backlog,
AWFM,AWFM-1360,2024-10-13 23:43:41.613000-05:00,status,Backlog,To Do,0 days 00:00:57.853000
AWFM,AWFM-1360,2024-11-03 22:40:52.397000-06:00,status,To Do,Backlog,20 days 23:57:10.784000
AWFM,AWFM-1360,2024-11-07 23:50:37.167000-06:00,status,Backlog,Done,4 days 01:09:44.770000
AWFM,AWFM-1358,2024-10-13 22:58:26.807000-05:00,status,To Do,Backlog,
AWFM,AWFM-1358,2024-10-13 23:38:36.113000-05:00,status,Backlog,Done,0 days 00:40:09.306000
AWFM,AWFM-1355,2024-10-08 04:36:01.043000-05:00,status,To Do,Backlog,
AWFM,AWFM-1355,2024-10-18 00:57:48.210000-05:00,status,Backlog,Done,9 days 20:21:47.167000
AWFM,AWFM-1351,2024-10-01 06:19:56.167000-05:00,status,To Do,Backlog,
AWFM,AWFM-1351,2024-10-08 00:00:55.337000-05:00,status,Backlog,Done,6 days 17:40:59.170000
AWFM,AWFM-1349,2024-09-26 09:17:58.117000-05:00,status,To Do,Backlog,
AWFM,AWFM-1349,2024-09-29 23:34:11.677000-05:00,status,Backlog,Done,3 days 14:16:13.560000
AWFM,AWFM-1345,2024-09-30 23:42:24.820000-05:00,status,To Do,Backlog,
AWFM,AWFM-1345,2024-10-01 00:53:21.343000-05:00,status,Backlog,In Development,0 days 01:10:56.523000
AWFM,AWFM-1345,2024-10-03 11:10:10.997000-05:00,status,In Development,SIT,2 days 10:16:49.654000
AWFM,AWFM-1345,2024-10-07 18:36:15.887000-05:00,status,SIT,Done,4 days 07:26:04.890000
AWFM,AWFM-1345,2024-10-07 22:23:23.303000-05:00,status,Done,To Do,0 days 03:47:07.416000
AWFM,AWFM-1345,2024-10-08 02:08:50.497000-05:00,status,To Do,Done,0 days 03:45:27.194000
AWFM,AWFM-1344,2024-10-30 11:48:47.817000-05:00,status,To Do,Done,
AWFM,AWFM-1343,2024-09-30 23:42:55.797000-05:00,status,To Do,Backlog,
AWFM,AWFM-1343,2024-11-12 09:32:52.056451-05:00,,Backlog,Active,42 days 09:49:56.259451
AWFM,AWFM-1330,2024-09-15 23:47:01.030000-05:00,status,To Do,Backlog,
AWFM,AWFM-1330,2024-09-18 06:51:01.957000-05:00,status,Backlog,Done,2 days 07:04:00.927000
AWFM,AWFM-1327,2024-11-12 09:32:52.074211-05:00,,To Do,Active,
AWFM,AWFM-1325,2024-10-28 00:09:50.307000-05:00,status,To Do,Done,
AWFM,AWFM-1321,2024-08-30 02:05:46.017000-05:00,status,To Do,Done,
AWFM,AWFM-1319,2024-11-03 06:24:41.153000-06:00,status,To Do,Done,
AWFM,AWFM-1318,2024-11-12 09:32:52.107433-05:00,,To Do,Active,
AWFM,AWFM-1317,2024-11-12 09:32:52.117039-05:00,,To Do,Active,
AWFM,AWFM-1316,2024-09-24 00:51:22.347000-05:00,status,To Do,Done,
AWFM,AWFM-1315,2024-08-07 22:58:35.327000-05:00,status,To Do,Done,
AWFM,AWFM-521,2024-08-13 00:48:40.783000-05:00,status,To Do,Done,
AWFM,AWFM-514,2024-09-24 00:53:04.437000-05:00,status,To Do,Done,
AWFM,AWFM-482,2024-11-12 09:32:52.160754-05:00,,To Do,Active,
AWFM,AWFM-479,2024-09-24 00:54:44.943000-05:00,status,To Do,Done,
AWFM,AWFM-477,2024-11-12 09:32:52.209248-05:00,,To Do,Active,
AWFM,AWFM-475,2024-09-10 23:42:04.477000-05:00,status,To Do,Done,
AII2,AII2-2119,2023-10-31 18:13:42.200000-05:00,status,Open,In Progress,
AII2,AII2-2119,2023-10-31 18:13:49.303000-05:00,status,In Progress,QA (UAT),0 days 00:00:07.103000
AII2,AII2-2119,2023-10-31 18:22:04.113000-05:00,status,QA (UAT),Deploy to Prod,0 days 00:08:14.810000
AII2,AII2-2119,2023-10-31 18:28:42.713000-05:00,status,Deploy to Prod,Done,0 days 00:06:38.600000
AT,AT-646,2023-10-11 12:23:07.667000-05:00,status,Add to Backlog,Prioritized,
AT,AT-646,2023-10-11 12:31:10.813000-05:00,status,Prioritized,In Progress,0 days 00:08:03.146000
AT,AT-646,2024-10-02 19:17:39.380000-05:00,status,In Progress,Done,357 days 06:46:28.567000
AT,AT-643,2024-10-02 19:42:54.800000-05:00,status,Add to Backlog,Prioritized,
AT,AT-643,2024-10-02 19:43:08.197000-05:00,status,Prioritized,Done,0 days 00:00:13.397000
AT,AT-639,2024-10-02 19:42:54.487000-05:00,status,Add to Backlog,Prioritized,
AT,AT-639,2024-10-02 19:43:13.427000-05:00,status,Prioritized,Done,0 days 00:00:18.940000
AT,AT-638,2021-09-20 12:44:11.310000-05:00,status,Add to Backlog,Prioritized,
AT,AT-638,2021-09-20 12:44:21.360000-05:00,status,Prioritized,In Progress,0 days 00:00:10.050000
AT,AT-638,2022-06-29 13:36:23.140000-05:00,status,In Progress,On Hold,282 days 00:52:01.780000
AT,AT-638,2022-06-29 13:36:28.107000-05:00,status,On Hold,In Progress,0 days 00:00:04.967000
AT,AT-638,2024-10-02 19:17:55.970000-05:00,status,In Progress,Done,826 days 05:41:27.863000
AT,AT-623,2024-10-02 19:42:54.170000-05:00,status,Add to Backlog,Prioritized,
AT,AT-623,2024-10-02 19:43:19.317000-05:00,status,Prioritized,Done,0 days 00:00:25.147000
AT,AT-595,2020-12-02 08:30:17.650000-06:00,status,Add to Backlog,Prioritized,
AT,AT-595,2024-10-02 19:14:56.787000-05:00,status,Prioritized,Done,1400 days 09:44:39.137000
AT,AT-594,2020-12-02 08:28:46.667000-06:00,status,Add to Backlog,Prioritized,
AT,AT-594,2024-10-02 19:15:14.917000-05:00,status,Prioritized,Done,1400 days 09:46:28.250000
AT,AT-581,2020-11-11 07:58:45.240000-06:00,status,Add to Backlog,Prioritized,
AT,AT-581,2020-11-11 08:04:20.447000-06:00,status,Prioritized,In Progress,0 days 00:05:35.207000
AT,AT-581,2024-10-02 19:17:59.820000-05:00,status,In Progress,Done,1421 days 10:13:39.373000
AT,AT-574,2020-11-04 08:42:47.090000-06:00,status,Add to Backlog,Prioritized,
AT,AT-574,2021-08-24 11:11:42.457000-05:00,status,Prioritized,On Hold,293 days 01:28:55.367000
AT,AT-574,2024-10-02 19:22:47.357000-05:00,status,On Hold,Done,1135 days 08:11:04.900000
AT,AT-573,2020-11-04 08:42:41.473000-06:00,status,Add to Backlog,Prioritized,
AT,AT-573,2024-10-02 17:11:02.790000-05:00,status,Prioritized,Done,1428 days 07:28:21.317000
AT,AT-562,2024-10-02 19:42:52.143000-05:00,status,Add to Backlog,Prioritized,
AT,AT-562,2024-10-02 19:47:25.090000-05:00,status,Prioritized,Done,0 days 00:04:32.947000
AT,AT-560,2024-10-02 19:42:51.717000-05:00,status,Add to Backlog,Prioritized,
AT,AT-560,2024-10-02 19:47:20.690000-05:00,status,Prioritized,Done,0 days 00:04:28.973000
AT,AT-555,2024-10-02 19:42:51.393000-05:00,status,Add to Backlog,Prioritized,
AT,AT-555,2024-10-02 19:47:14.637000-05:00,status,Prioritized,Done,0 days 00:04:23.244000
AT,AT-553,2024-10-02 19:42:51.077000-05:00,status,Add to Backlog,Prioritized,
AT,AT-553,2024-10-02 19:47:08.890000-05:00,status,Prioritized,Done,0 days 00:04:17.813000
AT,AT-552,2024-10-02 19:42:50.733000-05:00,status,Add to Backlog,Prioritized,
AT,AT-552,2024-10-02 19:46:49.240000-05:00,status,Prioritized,Done,0 days 00:03:58.507000
AT,AT-551,2024-10-02 19:42:50.420000-05:00,status,Add to Backlog,Prioritized,
AT,AT-551,2024-10-02 19:46:42.957000-05:00,status,Prioritized,Done,0 days 00:03:52.537000
AT,AT-550,2024-10-02 19:42:50.093000-05:00,status,Add to Backlog,Prioritized,
AT,AT-550,2024-10-02 19:46:36.083000-05:00,status,Prioritized,Done,0 days 00:03:45.990000
AT,AT-549,2024-10-02 19:42:49.763000-05:00,status,Add to Backlog,Prioritized,
AT,AT-549,2024-10-02 19:43:39.210000-05:00,status,Prioritized,Done,0 days 00:00:49.447000
AT,AT-548,2024-10-02 19:42:49.397000-05:00,status,Add to Backlog,Prioritized,
AT,AT-548,2024-10-02 19:45:08.820000-05:00,status,Prioritized,Done,0 days 00:02:19.423000
AT,AT-547,2024-10-02 19:42:49.073000-05:00,status,Add to Backlog,Prioritized,
AT,AT-547,2024-10-02 19:46:53.883000-05:00,status,Prioritized,Done,0 days 00:04:04.810000
AT,AT-514,2024-10-02 19:42:47.433000-05:00,status,Add to Backlog,Prioritized,
AT,AT-514,2024-10-02 19:46:20.640000-05:00,status,Prioritized,Done,0 days 00:03:33.207000
AT,AT-513,2024-10-02 19:42:47.113000-05:00,status,Add to Backlog,Prioritized,
AT,AT-513,2024-10-02 19:46:26.100000-05:00,status,Prioritized,Done,0 days 00:03:38.987000
AT,AT-512,2024-10-02 19:42:46.400000-05:00,status,Add to Backlog,Prioritized,
AT,AT-512,2024-10-02 19:46:08.907000-05:00,status,Prioritized,Done,0 days 00:03:22.507000
AT,AT-511,2024-10-02 19:42:46.783000-05:00,status,Add to Backlog,Prioritized,
AT,AT-511,2024-10-02 19:44:22.727000-05:00,status,Prioritized,Done,0 days 00:01:35.944000
AT,AT-510,2024-10-02 19:42:46.037000-05:00,status,Add to Backlog,Prioritized,
AT,AT-510,2024-10-02 19:43:54.963000-05:00,status,Prioritized,Done,0 days 00:01:08.926000
AT,AT-509,2024-10-02 19:42:45.717000-05:00,status,Add to Backlog,Prioritized,
AT,AT-509,2024-10-02 19:46:03.147000-05:00,status,Prioritized,Done,0 days 00:03:17.430000
AT,AT-508,2024-10-02 19:42:45.390000-05:00,status,Add to Backlog,Prioritized,
AT,AT-508,2024-10-02 19:45:58.027000-05:00,status,Prioritized,Done,0 days 00:03:12.637000
AT,AT-507,2024-10-02 19:42:45.070000-05:00,status,Add to Backlog,Prioritized,
AT,AT-507,2024-10-02 19:44:40.277000-05:00,status,Prioritized,Done,0 days 00:01:55.207000
AT,AT-506,2024-10-02 19:42:44.690000-05:00,status,Add to Backlog,Prioritized,
AT,AT-506,2024-10-02 19:44:45.250000-05:00,status,Prioritized,Done,0 days 00:02:00.560000
AT,AT-505,2024-10-02 19:42:44.303000-05:00,status,Add to Backlog,Prioritized,
AT,AT-505,2024-10-02 19:43:49.897000-05:00,status,Prioritized,Done,0 days 00:01:05.594000
AT,AT-504,2024-10-02 19:42:43.987000-05:00,status,Add to Backlog,Prioritized,
AT,AT-504,2024-10-02 19:45:00.057000-05:00,status,Prioritized,Done,0 days 00:02:16.070000
AT,AT-502,2024-10-02 19:42:43.643000-05:00,status,Add to Backlog,Prioritized,
AT,AT-502,2024-10-02 19:45:13.720000-05:00,status,Prioritized,Done,0 days 00:02:30.077000
AT,AT-501,2024-10-02 19:42:43.283000-05:00,status,Add to Backlog,Prioritized,
AT,AT-501,2024-10-02 19:45:44.280000-05:00,status,Prioritized,Done,0 days 00:03:00.997000
AT,AT-499,2024-10-02 19:42:42.940000-05:00,status,Add to Backlog,Prioritized,
AT,AT-499,2024-10-02 19:44:00.073000-05:00,status,Prioritized,Done,0 days 00:01:17.133000
AT,AT-498,2024-10-02 19:42:42.550000-05:00,status,Add to Backlog,Prioritized,
AT,AT-498,2024-10-02 19:44:30.690000-05:00,status,Prioritized,Done,0 days 00:01:48.140000
AT,AT-497,2024-10-02 19:42:42.167000-05:00,status,Add to Backlog,Prioritized,
AT,AT-497,2024-10-02 19:45:38.370000-05:00,status,Prioritized,Done,0 days 00:02:56.203000
AT,AT-494,2024-10-02 19:42:41.807000-05:00,status,Add to Backlog,Prioritized,
AT,AT-494,2024-10-02 19:45:32.050000-05:00,status,Prioritized,Done,0 days 00:02:50.243000
AT,AT-493,2024-10-02 19:42:41.440000-05:00,status,Add to Backlog,Prioritized,
AT,AT-493,2024-10-02 19:45:24.760000-05:00,status,Prioritized,Done,0 days 00:02:43.320000
AT,AT-492,2024-10-02 19:42:41.097000-05:00,status,Add to Backlog,Prioritized,
AT,AT-492,2024-10-02 19:44:18.300000-05:00,status,Prioritized,Done,0 days 00:01:37.203000
AT,AT-488,2024-10-02 19:42:40.753000-05:00,status,Add to Backlog,Prioritized,
AT,AT-488,2024-10-02 19:44:10.030000-05:00,status,Prioritized,Done,0 days 00:01:29.277000
AT,AT-487,2020-07-28 16:27:42.797000-05:00,status,Add to Backlog,Prioritized,
AT,AT-487,2020-09-16 08:24:16.950000-05:00,status,Prioritized,In Progress,49 days 15:56:34.153000
AT,AT-487,2024-10-02 19:17:42.157000-05:00,status,In Progress,Done,1477 days 10:53:25.207000
AT,AT-483,2024-10-02 19:42:40.400000-05:00,status,Add to Backlog,Prioritized,
AT,AT-483,2024-10-02 19:43:46.150000-05:00,status,Prioritized,Done,0 days 00:01:05.750000
AT,AT-482,2020-07-28 16:17:03.227000-05:00,status,Add to Backlog,Prioritized,
AT,AT-482,2020-07-29 10:50:10.837000-05:00,status,Prioritized,In Progress,0 days 18:33:07.610000
AT,AT-482,2024-10-02 19:18:14.297000-05:00,status,In Progress,Done,1526 days 08:28:03.460000
