key,IssueLinkKey,status,priority,issuetype,inward,outward,projectName,TypeName,direction
SOLMERCH-3820,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3819,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3818,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3817,MERCH-1156,To Do,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3817,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3816,SOLMERCH-4562,Done,High,Bug,is duplicated by,duplicates,SOLE Merch,Duplicate,inward
SOLMERCH-3816,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3815,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3814,SOLMERCH-4637,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3814,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3813,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3812,SOLMERCH-4637,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3812,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3810,SOLMERCH-4703,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3810,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3809,SOLMERCH-4562,Done,High,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3809,SOLMERCH-3440,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3791,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3790,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3789,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3788,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3787,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3786,SOLMERCH-4730,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3786,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3785,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3784,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3783,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3782,SOLMERCH-4879,Ready For Approval,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3782,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3781,SOLMERCH-4647,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3781,SOLMERCH-3431,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3780,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3779,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3778,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3777,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3776,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3775,SOLMERCH-4729,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3775,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3774,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3773,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3772,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3771,SOLMERCH-4642,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3771,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3770,SOLMERCH-4652,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3770,SOLMERCH-4858,To Do,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3770,SOLMERCH-4858,To Do,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3770,SOLMERCH-3430,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3769,SOLMERCH-4714,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3769,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3768,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3767,SPIM-10740,Blocked,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3767,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3766,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3765,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3764,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3763,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3762,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3761,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3760,SOLMERCH-4722,Done,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3760,SOLMERCH-4716,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3760,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3759,SOLMERCH-4643,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3759,SOLMERCH-4710,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3759,SOLMERCH-3429,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3758,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3757,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3743,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3742,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3741,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3740,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3739,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3738,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3737,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3736,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3735,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3734,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3733,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3732,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3731,SOLMERCH-4580,Done,Highest,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3731,SOLMERCH-3428,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3730,SOLMERCH-3427,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3729,SOLMERCH-3427,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3728,SOLMERCH-3427,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3727,SOLMERCH-3427,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3726,SOLMERCH-3427,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3725,SOLMERCH-3427,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3724,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3723,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3722,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3721,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3720,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3719,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3718,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3717,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3716,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3715,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3714,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3713,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3712,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3711,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3710,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3709,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3708,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3707,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3706,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3705,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3704,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3703,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3702,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3701,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3700,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3699,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3698,SOLMERCH-3423,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3696,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3696,SOLMERCH-3426,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3695,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3695,SOLMERCH-3426,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3694,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3694,SOLMERCH-3426,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3693,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3693,SOLMERCH-4824,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3693,SOLMERCH-3426,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3692,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3692,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3691,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3691,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3690,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3690,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3689,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3689,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3688,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3688,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3687,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3687,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3686,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3686,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3685,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3685,SOLMERCH-4870,To Do,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3685,SOLMERCH-4870,To Do,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3685,SOLMERCH-3422,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3684,SOLMERCH-3436,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3683,SOLMERCH-3436,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3682,SOLMERCH-3436,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3681,SOLMERCH-3436,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3680,SPIM-10631,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3680,SOLMERCH-3436,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3666,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3665,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3665,SOLMERCH-3425,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3664,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3664,SOLMERCH-3425,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3663,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3663,SOLMERCH-4734,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3663,SOLMERCH-4734,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3663,SOLMERCH-3425,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3662,SOLMERCH-4523,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3662,SOLMERCH-4832,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3662,SOLMERCH-4832,Done,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3662,SOLMERCH-3425,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3661,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3661,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3660,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3660,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3659,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3659,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3658,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3658,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3657,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3657,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3656,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3656,SOLMERCH-4868,In Progress,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3656,SOLMERCH-4868,In Progress,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3656,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3655,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3655,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3654,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3654,SOLMERCH-3421,On Hold,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3653,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3652,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3651,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3650,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3649,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3648,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3647,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3646,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3645,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3644,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3643,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3642,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3641,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3640,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3639,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3638,SOLMERCH-3424,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3637,SOLMERCH-3424,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3636,SOLMERCH-3424,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3635,SOLMERCH-4824,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3635,SOLMERCH-4792,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3635,SOLMERCH-4523,Done,Highest,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3635,SOLMERCH-4824,Done,Highest,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3635,SOLMERCH-4792,Done,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3635,SOLMERCH-3424,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3634,SOLMERCH-4572,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3634,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3633,SOLMERCH-4572,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3633,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3632,SOLMERCH-4572,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3632,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3631,SOLMERCH-4521,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3631,SOLMERCH-4792,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3631,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3630,SOLMERCH-4564,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3630,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3629,SOLMERCH-4564,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3629,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3628,SOLMERCH-4564,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3628,SOLMERCH-4564,Done,Low,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3628,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3627,SOLMERCH-4696,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3627,SOLMERCH-4565,On Hold,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3627,SOLMERCH-4521,Done,Highest,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3627,SOLMERCH-4696,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3627,SOLMERCH-3420,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3626,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3625,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3624,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3623,MERCH-1153,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3623,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3622,MERCH-1152,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3622,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3621,MERCH-1156,To Do,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3621,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3620,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3619,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3618,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3617,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3616,MERCH-1151,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3616,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3614,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3613,MERCH-1157,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3613,MERCH-1151,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3613,SOLMERCH-3445,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3596,SOLMERCH-4886,To Do,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3596,SOLMERCH-3433,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3595,SOLMERCH-3433,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3594,SOLMERCH-3433,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3593,SOLMERCH-4866,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3593,SOLMERCH-4874,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
